"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"CY000176090","LARNACA, CY","2017-04-20","0.00","63","72","54"
"CY000176090","LARNACA, CY","2017-04-21","0.01","65","72","55"
"CY000176090","LARNACA, CY","2017-04-22","0.00","70",,
"CY000176090","LARNACA, CY","2017-04-23","0.00","65","74",
"CY000176090","LARNACA, CY","2017-04-24","0.00","62","71","49"
"CY000176090","LARNACA, CY","2017-04-25","0.00","63","72","52"
"CY000176090","LARNACA, CY","2017-04-26","0.00","68",,"53"
"CY000176090","LARNACA, CY","2017-04-27","0.00","73","83","59"
"CY000176090","LARNACA, CY","2017-04-28","0.00","71",,
"CY000176090","LARNACA, CY","2017-04-29","0.00","69",,"57"
"CY000176090","LARNACA, CY","2017-04-30","0.00","70",,"59"
"CY000176090","LARNACA, CY","2017-05-01","0.00","69","80","59"
"CY000176090","LARNACA, CY","2017-05-02","0.00","68","76","58"
"CY000176090","LARNACA, CY","2017-05-03","0.00","68","77","58"
"CY000176090","LARNACA, CY","2017-05-04","0.00","68","76","58"
"CY000176090","LARNACA, CY","2017-05-05","0.00","69","78","60"
"CY000176090","LARNACA, CY","2017-05-06","0.01","69","77",
"CY000176090","LARNACA, CY","2017-05-07","0.00","70",,"60"
"CY000176090","LARNACA, CY","2017-05-08","0.00","71","80","59"
"CY000176090","LARNACA, CY","2017-05-09",,"71","81",
"CY000176090","LARNACA, CY","2017-05-10","0.00","76","94",
"CY000176090","LARNACA, CY","2017-05-11","0.00","72",,"58"
"CY000176090","LARNACA, CY","2017-05-12","0.00","72",,"61"
"CY000176090","LARNACA, CY","2017-05-13","0.00","73","85","61"
"CY000176090","LARNACA, CY","2017-05-14","0.00","74",,"64"
"CY000176090","LARNACA, CY","2017-05-15","0.00","76","85","66"
"CY000176090","LARNACA, CY","2017-05-16","0.00","76","85","67"
"CY000176090","LARNACA, CY","2017-05-17","0.00","75","84","63"
"CY000176090","LARNACA, CY","2017-05-18","0.00","71","80",
"CY000176090","LARNACA, CY","2017-05-19","0.11","73","86","61"
"CY000176090","LARNACA, CY","2017-05-20","0.01","70",,
"CY000176090","LARNACA, CY","2017-05-21","0.00","69",,"56"
"CY000176090","LARNACA, CY","2017-05-22","0.00","69",,"62"
"CY000176090","LARNACA, CY","2017-05-23","0.03","67","76",
"CY000176090","LARNACA, CY","2017-05-24","0.94","69","78","58"
"CY000176090","LARNACA, CY","2017-05-25","0.00","70","78","58"
"CY000176090","LARNACA, CY","2017-05-26","0.00","70","78","59"
"CY000176090","LARNACA, CY","2017-05-27","0.00","71","80",
"CY000176090","LARNACA, CY","2017-05-28","0.00","72","80",
"CY000176090","LARNACA, CY","2017-05-29","0.00","71","79",
"CY000176090","LARNACA, CY","2017-05-30","0.00","72","80","62"
"CY000176090","LARNACA, CY","2017-05-31","0.00","73","83","63"
"CY000176090","LARNACA, CY","2017-06-01","0.00","74",,
"CY000176090","LARNACA, CY","2017-06-02","0.00","76","85","67"
"CY000176090","LARNACA, CY","2017-06-03","0.00","77","87",
"CY000176090","LARNACA, CY","2017-06-04","0.01","78","86","66"
"CY000176090","LARNACA, CY","2017-06-05","0.00","76","86","66"
"CY000176090","LARNACA, CY","2017-06-06","0.00","75","85","65"
"CY000176090","LARNACA, CY","2017-06-07","0.00","76","84",
"CY000176090","LARNACA, CY","2017-06-08","0.00","81","92","69"
"CY000176090","LARNACA, CY","2017-06-09","0.00","79","93",
"CY000176090","LARNACA, CY","2017-06-10","0.00","77","85","67"
"CY000176090","LARNACA, CY","2017-06-11","0.01","75","81",
"CY000176090","LARNACA, CY","2017-06-12","0.00","76","85","67"
"CY000176090","LARNACA, CY","2017-06-13","0.01","76","83",
"CY000176090","LARNACA, CY","2017-06-14","0.00","76",,"66"
"CY000176090","LARNACA, CY","2017-06-15","0.00","77","86",
"CY000176090","LARNACA, CY","2017-06-16","0.00","79","87","67"
"CY000176090","LARNACA, CY","2017-06-17","0.00","78","87","69"
"CY000176090","LARNACA, CY","2017-06-18","0.00","79",,
"CY000176090","LARNACA, CY","2017-06-19","0.00","77","86","68"
"CY000176090","LARNACA, CY","2017-06-20","0.05","75","84","62"
"CY000176090","LARNACA, CY","2017-06-21","0.00","75","82","67"
"CY000176090","LARNACA, CY","2017-06-22","0.00","78","89","68"
"CY000176090","LARNACA, CY","2017-06-23","0.00","80","88",
"CY000176090","LARNACA, CY","2017-06-24","0.00","82","90",
"CY000176090","LARNACA, CY","2017-06-25","0.00","83","94","71"
"CY000176090","LARNACA, CY","2017-06-26","0.00","85","94","72"
"CY000176090","LARNACA, CY","2017-06-27","0.00","82","92",
"CY000176090","LARNACA, CY","2017-06-28","0.00","80",,
"CY000176090","LARNACA, CY","2017-06-29","0.01","81","88","70"
"CY000176090","LARNACA, CY","2017-06-30","0.00","82",,
"CY000176090","LARNACA, CY","2017-07-01","0.01","88",,"75"
"CY000176090","LARNACA, CY","2017-07-02","0.00","90","101",
"CY000176090","LARNACA, CY","2017-07-03","0.00","86","95","75"
"CY000176090","LARNACA, CY","2017-07-04","0.00","86","98",
"CY000176090","LARNACA, CY","2017-07-05","0.00","83","92",
"CY000176090","LARNACA, CY","2017-07-06","0.00","81","89","72"
"CY000176090","LARNACA, CY","2017-07-07","0.00","84",,"73"
"CY000176090","LARNACA, CY","2017-07-08","0.00","83","90","72"
"CY000176090","LARNACA, CY","2017-07-09","0.00","86","95","76"
"CY000176090","LARNACA, CY","2017-07-10","0.00","86",,"73"
"CY000176090","LARNACA, CY","2017-07-11","0.00","87","96","73"
"CY000176090","LARNACA, CY","2017-07-12","0.00","84",,
"CY000176090","LARNACA, CY","2017-07-13","0.00","84","94",
"CY000176090","LARNACA, CY","2017-07-14","0.01","85","92",
"CY000176090","LARNACA, CY","2017-07-15","0.00","84",,
"CY000176090","LARNACA, CY","2017-07-16","0.00","83","92","74"
"CY000176090","LARNACA, CY","2017-07-17","0.00","83","91","73"
"CY000176090","LARNACA, CY","2017-07-18","0.00","86","99",
"CY000176090","LARNACA, CY","2017-07-19","0.00","85","98",
"CY000176090","LARNACA, CY","2017-07-20","0.00","81","90","71"
"CY000176090","LARNACA, CY","2017-07-21","0.00","81","88","73"
"CY000176090","LARNACA, CY","2017-07-22","0.00","82","89",
"CY000176090","LARNACA, CY","2017-07-23","0.00","83",,"74"
"CY000176090","LARNACA, CY","2017-07-24","0.00","86","96","77"
"CY000176090","LARNACA, CY","2017-07-25","0.00","86","97","78"
"CY000176090","LARNACA, CY","2017-07-26","0.00","86","96",
"CY000176090","LARNACA, CY","2017-07-27","0.00","88","100",
"CY000176090","LARNACA, CY","2017-07-28","0.00","84","94",
"CY000176090","LARNACA, CY","2017-07-29","0.00","83","92","73"
"CY000176090","LARNACA, CY","2017-07-30","0.00","85",,"75"
"CY000176090","LARNACA, CY","2017-07-31","0.00","85",,"74"
"CY000176090","LARNACA, CY","2017-08-01","0.01","86","97","73"
"CY000176090","LARNACA, CY","2017-08-02","0.00","84","94","73"
"CY000176090","LARNACA, CY","2017-08-03","0.00","83","92","72"
"CY000176090","LARNACA, CY","2017-08-04","0.00","83","90","73"
"CY000176090","LARNACA, CY","2017-08-05","0.00","82","90",
"CY000176090","LARNACA, CY","2017-08-06","0.00","83","90","75"
"CY000176090","LARNACA, CY","2017-08-07","0.00","83",,"75"
"CY000176090","LARNACA, CY","2017-08-08","0.00","86",,"76"
"CY000176090","LARNACA, CY","2017-08-09","0.00","85","95","74"
"CY000176090","LARNACA, CY","2017-08-10","0.00","83","91","73"
"CY000176090","LARNACA, CY","2017-08-11",,"84",,
"CY000176090","LARNACA, CY","2017-08-12","0.00","84","90",
"CY000176090","LARNACA, CY","2017-08-13","0.00","84",,
"CY000176090","LARNACA, CY","2017-08-14","0.00","84","92",
"CY000176090","LARNACA, CY","2017-08-15","0.00","85",,"76"
"CY000176090","LARNACA, CY","2017-08-16","0.00","82","92","71"
"CY000176090","LARNACA, CY","2017-08-17","0.00","82","90","72"
"CY000176090","LARNACA, CY","2017-08-18","0.00","83","90","75"
"CY000176090","LARNACA, CY","2017-08-19","0.00","83","91","74"
"CY000176090","LARNACA, CY","2017-08-20","0.00","83","92",
"CY000176090","LARNACA, CY","2017-08-21","0.00","82","91","71"
"CY000176090","LARNACA, CY","2017-08-22","0.00","83","92","73"
"CY000176090","LARNACA, CY","2017-08-23","0.00","83","90","73"
"CY000176090","LARNACA, CY","2017-08-24","0.00","85","92",
"CY000176090","LARNACA, CY","2017-08-25","0.00","85","95","75"
"CY000176090","LARNACA, CY","2017-08-26","0.00","88","98","77"
"CY000176090","LARNACA, CY","2017-08-27","0.00","84","94","72"
"CY000176090","LARNACA, CY","2017-08-28","0.00","82",,"71"
"CY000176090","LARNACA, CY","2017-08-29","0.00","81",,"71"
"CY000176090","LARNACA, CY","2017-08-30","0.00","80","90",
"CY000176090","LARNACA, CY","2017-08-31","0.00","81","90","71"
"CY000176090","LARNACA, CY","2017-09-01","0.00","83","90","74"
"CY000176090","LARNACA, CY","2017-09-02","0.00","83","94","72"
"CY000176090","LARNACA, CY","2017-09-03","0.00","83","92","71"
"CY000176090","LARNACA, CY","2017-09-04","0.00","85","96",
"CY000176090","LARNACA, CY","2017-09-05","0.00","83","94","73"
"CY000176090","LARNACA, CY","2017-09-06","0.00","81","91","71"
"CY000176090","LARNACA, CY","2017-09-07","0.00","81",,
"CY000176090","LARNACA, CY","2017-09-08","0.00","81","90","71"
"CY000176090","LARNACA, CY","2017-09-09","0.00","82","92","70"
"CY000176090","LARNACA, CY","2017-09-10","0.00","80","90","69"
"CY000176090","LARNACA, CY","2017-09-11","0.00","80","88","69"
"CY000176090","LARNACA, CY","2017-09-12","0.00","81","93","70"
"CY000176090","LARNACA, CY","2017-09-13","0.00","81",,
"CY000176090","LARNACA, CY","2017-09-14","0.00","81","89",
"CY000176090","LARNACA, CY","2017-09-15","0.00","81","88","71"
"CY000176090","LARNACA, CY","2017-09-16","0.00","80","88",
"CY000176090","LARNACA, CY","2017-09-17","0.00","81","88","73"
"CY000176090","LARNACA, CY","2017-09-18","0.00","81","87","73"
"CY000176090","LARNACA, CY","2017-09-19","0.00","80","87","71"
"CY000176090","LARNACA, CY","2017-09-20","0.00","80","88","71"
"CY000176090","LARNACA, CY","2017-09-21","0.00","80",,
"CY000176090","LARNACA, CY","2017-09-22","0.00","80","92",
"CY000176090","LARNACA, CY","2017-09-23","0.00","76","84","62"
"CY000176090","LARNACA, CY","2017-09-24","0.00","77","85","69"
"CY000176090","LARNACA, CY","2017-09-25","0.00","78",,"69"
"CY000176090","LARNACA, CY","2017-09-26","0.00","78","87",
"CY000176090","LARNACA, CY","2017-09-27","0.00","77","85","67"
"CY000176090","LARNACA, CY","2017-09-28","0.00","77","84","68"
"CY000176090","LARNACA, CY","2017-09-29","0.00","76",,"68"
"CY000176090","LARNACA, CY","2017-09-30","0.00","76","86",
"CY000176090","LARNACA, CY","2017-10-01","0.00","75",,
"CY000176090","LARNACA, CY","2017-10-02","0.00","77",,
"CY000176090","LARNACA, CY","2017-10-03","0.00","77",,
"CY000176090","LARNACA, CY","2017-10-04","0.00","76","85",
"CY000176090","LARNACA, CY","2017-10-05","0.00","75","83",
"CY000176090","LARNACA, CY","2017-10-06","0.00","74","83","63"
"CY000176090","LARNACA, CY","2017-10-07","0.00","74",,
"CY000176090","LARNACA, CY","2017-10-08","0.00","73","83","64"
"CY000176090","LARNACA, CY","2017-10-09","0.07","72","82",
"CY000176090","LARNACA, CY","2017-10-10","0.00","71","83","60"
"CY000176090","LARNACA, CY","2017-10-11","0.01","71",,"62"
"CY000176090","LARNACA, CY","2017-10-12","0.00","73",,"62"
"CY000176090","LARNACA, CY","2017-10-13","0.00","74","82","64"
"CY000176090","LARNACA, CY","2017-10-14","0.00","74",,"65"
"CY000176090","LARNACA, CY","2017-10-15","0.00","72",,
"CY000176090","LARNACA, CY","2017-10-16","0.00","74",,"64"
"CY000176090","LARNACA, CY","2017-10-17","0.00","75",,"65"
"CY000176090","LARNACA, CY","2017-10-18","0.00","74","86",
"CY000176090","LARNACA, CY","2017-10-19","0.00","72","85","60"
"CY000176090","LARNACA, CY","2017-10-20","0.00","74","87",
"CY000176090","LARNACA, CY","2017-10-21","0.00","71",,"61"
"CY000176090","LARNACA, CY","2017-10-22","0.00","70","79",
"CY000176090","LARNACA, CY","2017-10-23","0.00","70","79","61"
"CY000176090","LARNACA, CY","2017-10-24","0.00","71","80",
"CY000176090","LARNACA, CY","2017-10-25","0.00","70",,"63"
"CY000176090","LARNACA, CY","2017-10-26","0.06","71","82","62"
"CY000176090","LARNACA, CY","2017-10-27","0.00","72","83","63"
"CY000176090","LARNACA, CY","2017-10-28","0.01","69","81","59"
"CY000176090","LARNACA, CY","2017-10-29","0.12","69","79","60"
"CY000176090","LARNACA, CY","2017-10-30","0.26","69",,"57"
"CY000176090","LARNACA, CY","2017-10-31","0.00","69","78","58"
"CY000176090","LARNACA, CY","2017-11-01","0.00","66","78","55"
"CY000176090","LARNACA, CY","2017-11-02","0.00","67","77","58"
"CY000176090","LARNACA, CY","2017-11-03","0.00","67","76",
"CY000176090","LARNACA, CY","2017-11-04","0.00","65","75",
"CY000176090","LARNACA, CY","2017-11-05","0.26","64",,"55"
"CY000176090","LARNACA, CY","2017-11-06","0.62","64","74","52"
"CY000176090","LARNACA, CY","2017-11-07","0.00","66","75","55"
"CY000176090","LARNACA, CY","2017-11-08","0.00","67",,
"CY000176090","LARNACA, CY","2017-11-09","0.00","66","76","57"
"CY000176090","LARNACA, CY","2017-11-10","0.01","65","76",
"CY000176090","LARNACA, CY","2017-11-11","0.00","65","74","57"
"CY000176090","LARNACA, CY","2017-11-12","0.00","65","74","54"
"CY000176090","LARNACA, CY","2017-11-13","0.00","69",,
"CY000176090","LARNACA, CY","2017-11-14","0.00","68","76","60"
"CY000176090","LARNACA, CY","2017-11-15","0.00","67","76","58"
"CY000176090","LARNACA, CY","2017-11-16","0.00","67",,"57"
"CY000176090","LARNACA, CY","2017-11-17","0.00","68","79","58"
"CY000176090","LARNACA, CY","2017-11-18","0.00","69","77",
"CY000176090","LARNACA, CY","2017-11-19","0.00","65","77",
"CY000176090","LARNACA, CY","2017-11-20","0.03","62",,"55"
"CY000176090","LARNACA, CY","2017-11-21","0.20","60",,
"CY000176090","LARNACA, CY","2017-11-22","0.00","54",,
"CY000176090","LARNACA, CY","2017-11-23","0.00","57","68","47"
"CY000176090","LARNACA, CY","2017-11-24","0.00","60","70","49"
"CY000176090","LARNACA, CY","2017-11-25","0.00","59","67",
"CY000176090","LARNACA, CY","2017-11-26","0.46","62","69",
"CY000176090","LARNACA, CY","2017-11-27","0.00","64",,"55"
"CY000176090","LARNACA, CY","2017-11-28","0.01","62","74",
"CY000176090","LARNACA, CY","2017-11-29","0.86","60","70",
"CY000176090","LARNACA, CY","2017-11-30","0.00","59","72",
"CY000176090","LARNACA, CY","2017-12-01","0.00","60","69","51"
"CY000176090","LARNACA, CY","2017-12-02","0.00","62",,"55"
"CY000176090","LARNACA, CY","2017-12-03","0.01","61",,"53"
"CY000176090","LARNACA, CY","2017-12-04","0.01","60","70",
"CY000176090","LARNACA, CY","2017-12-05","0.00","62","70",
"CY000176090","LARNACA, CY","2017-12-06","0.00","52","62",
"CY000176090","LARNACA, CY","2017-12-07","0.02","51","60",
"CY000176090","LARNACA, CY","2017-12-08","0.00","53","63","43"
"CY000176090","LARNACA, CY","2017-12-09","0.00","55","66",
"CY000176090","LARNACA, CY","2017-12-10","0.00","57","66","49"
"CY000176090","LARNACA, CY","2017-12-11","0.00","59","68","49"
"CY000176090","LARNACA, CY","2017-12-12","0.00","61","70",
"CY000176090","LARNACA, CY","2017-12-13","0.00","60",,
"CY000176090","LARNACA, CY","2017-12-14","0.00","59","70","45"
"CY000176090","LARNACA, CY","2017-12-15","0.00","62","71","51"
"CY000176090","LARNACA, CY","2017-12-16","0.00","60",,
"CY000176090","LARNACA, CY","2017-12-17","0.00","61","69","55"
"CY000176090","LARNACA, CY","2017-12-18","0.01","63","71","55"
"CY000176090","LARNACA, CY","2017-12-19","0.00","63","69",
"CY000176090","LARNACA, CY","2017-12-20","0.00","62","69",
"CY000176090","LARNACA, CY","2017-12-21","0.00","62","70","56"
"CY000176090","LARNACA, CY","2017-12-22","0.00","63","67","57"
"CY000176090","LARNACA, CY","2017-12-23","0.00","64","70",
"CY000176090","LARNACA, CY","2017-12-24","0.07","55","65",
"CY000176090","LARNACA, CY","2017-12-25","0.00","54","65",
"CY000176090","LARNACA, CY","2017-12-26","0.00","55",,"46"
"CY000176090","LARNACA, CY","2017-12-27",,"57","68",
"CY000176090","LARNACA, CY","2017-12-28","0.00","60","70","51"
"CY000176090","LARNACA, CY","2017-12-29","0.01","60","69","50"
"CY000176090","LARNACA, CY","2017-12-30","0.00","56",,"47"
"CY000176090","LARNACA, CY","2017-12-31","0.35","56","66",
"CY000176090","LARNACA, CY","2018-01-01","0.06","57","67",
"CY000176090","LARNACA, CY","2018-01-02","0.00","57","70","43"
"CY000176090","LARNACA, CY","2018-01-03","0.09","60","68","50"
"CY000176090","LARNACA, CY","2018-01-04","0.44","56",,"50"
"CY000176090","LARNACA, CY","2018-01-05","0.86","57",,"49"
"CY000176090","LARNACA, CY","2018-01-06","0.00","56","67",
"CY000176090","LARNACA, CY","2018-01-07","0.00","56","67","47"
"CY000176090","LARNACA, CY","2018-01-08","0.00","57",,"49"
"CY000176090","LARNACA, CY","2018-01-09","0.00","57","66","48"
"CY000176090","LARNACA, CY","2018-01-10","0.02","58","69","50"
"CY000176090","LARNACA, CY","2018-01-11","0.00","60","68",
"CY000176090","LARNACA, CY","2018-01-12","0.01","58","69","47"
"CY000176090","LARNACA, CY","2018-01-13","0.01","58","67","49"
"CY000176090","LARNACA, CY","2018-01-14","0.06","55","64","47"
"CY000176090","LARNACA, CY","2018-01-15","0.01","56","66","47"
"CY000176090","LARNACA, CY","2018-01-16","0.00","55","64","46"
"CY000176090","LARNACA, CY","2018-01-17","0.00","55","65",
"CY000176090","LARNACA, CY","2018-01-18","0.17","57",,
"CY000176090","LARNACA, CY","2018-01-19","0.37","51","61",
"CY000176090","LARNACA, CY","2018-01-20","0.00","52","63","42"
"CY000176090","LARNACA, CY","2018-01-21","0.00","58","65","48"
"CY000176090","LARNACA, CY","2018-01-22","0.00","61","66",
"CY000176090","LARNACA, CY","2018-01-23","0.97","58","67","52"
"CY000176090","LARNACA, CY","2018-01-24","0.30","56","63","50"
"CY000176090","LARNACA, CY","2018-01-25","0.19","52","61",
"CY000176090","LARNACA, CY","2018-01-26","0.30","52","60","44"
"CY000176090","LARNACA, CY","2018-01-27","0.00","51",,"44"
"CY000176090","LARNACA, CY","2018-01-28","0.00","53","61","42"
"CY000176090","LARNACA, CY","2018-01-29","0.00","52","62","44"
"CY000176090","LARNACA, CY","2018-01-30","0.00","53","64","43"
"CY000176090","LARNACA, CY","2018-01-31","0.00","54","65","46"
"CY000176090","LARNACA, CY","2018-02-01","0.02","55",,"46"
"CY000176090","LARNACA, CY","2018-02-02","0.01","56",,"48"
"CY000176090","LARNACA, CY","2018-02-03","0.00","57",,"50"
"CY000176090","LARNACA, CY","2018-02-04","0.00","57","65","50"
"CY000176090","LARNACA, CY","2018-02-05","0.00","58",,"51"
"CY000176090","LARNACA, CY","2018-02-06","0.02","60",,
"CY000176090","LARNACA, CY","2018-02-07","0.01","60","71","50"
"CY000176090","LARNACA, CY","2018-02-08","0.00","60","69","51"
"CY000176090","LARNACA, CY","2018-02-09","0.00","61",,"51"
"CY000176090","LARNACA, CY","2018-02-10","0.00","62",,"55"
"CY000176090","LARNACA, CY","2018-02-11","0.00","61","67",
"CY000176090","LARNACA, CY","2018-02-12","0.00","57","64",
"CY000176090","LARNACA, CY","2018-02-13","0.00","56","69","44"
"CY000176090","LARNACA, CY","2018-02-14","0.00","56",,"44"
"CY000176090","LARNACA, CY","2018-02-15","0.01","58",,"49"
"CY000176090","LARNACA, CY","2018-02-16","0.00","63",,
"CY000176090","LARNACA, CY","2018-02-17",,"58",,
"CY000176090","LARNACA, CY","2018-02-18",,"61","71",
"CY000176090","LARNACA, CY","2018-02-19",,"56",,
"CY000176090","LARNACA, CY","2018-02-20",,"58","66",
"CY000176090","LARNACA, CY","2018-02-21","0.01","57","68",
"CY000176090","LARNACA, CY","2018-02-22","0.00","56","64","50"
"CY000176090","LARNACA, CY","2018-02-23","0.01","56","67",
"CY000176090","LARNACA, CY","2018-02-24","0.02","57",,"48"
"CY000176090","LARNACA, CY","2018-02-25","0.17","59","68","52"
"CY000176090","LARNACA, CY","2018-02-26","0.00","56","61","51"
"CY000176090","LARNACA, CY","2018-02-27","0.31","59","67","48"
"CY000176090","LARNACA, CY","2018-02-28","0.00","58","67",
"CY000176090","LARNACA, CY","2018-03-01","0.00","60",,
"CY000176090","LARNACA, CY","2018-03-02","0.00","57","66","46"
"CY000176090","LARNACA, CY","2018-03-03","0.01","58","67","48"
"CY000176090","LARNACA, CY","2018-03-04","0.01","60","69",
"CY000176090","LARNACA, CY","2018-03-05","0.00","63",,"55"
"CY000176090","LARNACA, CY","2018-03-06","0.00","65",,"57"
"CY000176090","LARNACA, CY","2018-03-07","0.01","61","69","52"
"CY000176090","LARNACA, CY","2018-03-08","0.00","63","72","54"
"CY000176090","LARNACA, CY","2018-03-09","0.00","63","73","53"
"CY000176090","LARNACA, CY","2018-03-10","0.00","59",,
"CY000176090","LARNACA, CY","2018-03-11","0.01","60","70",
"CY000176090","LARNACA, CY","2018-03-12","0.01","60",,"48"
"CY000176090","LARNACA, CY","2018-03-13","0.00","60","69",
"CY000176090","LARNACA, CY","2018-03-14","0.00","61","71","51"
"CY000176090","LARNACA, CY","2018-03-15","0.00","59","70",
"CY000176090","LARNACA, CY","2018-03-16","0.00","60","72","47"
"CY000176090","LARNACA, CY","2018-03-17","0.00","60",,"49"
"CY000176090","LARNACA, CY","2018-03-18","0.01","61","70",
"CY000176090","LARNACA, CY","2018-03-19","0.00","65","75","55"
"CY000176090","LARNACA, CY","2018-03-20","0.00","63","72",
"CY000176090","LARNACA, CY","2018-03-21","0.00","62","73","49"
"CY000176090","LARNACA, CY","2018-03-22","0.00","62","70","53"
"CY000176090","LARNACA, CY","2018-03-23","0.00","67","78",
"CY000176090","LARNACA, CY","2018-03-24","0.00","64","72","58"
"CY000176090","LARNACA, CY","2018-03-25","0.00","63","72","53"
"CY000176090","LARNACA, CY","2018-03-26","0.00","62","72",
"CY000176090","LARNACA, CY","2018-03-27","0.00","65","76","53"
"CY000176090","LARNACA, CY","2018-03-28","0.00","68",,"59"
"CY000176090","LARNACA, CY","2018-03-29","0.36","62","70",
"CY000176090","LARNACA, CY","2018-03-30","0.01","61","71","49"
"CY000176090","LARNACA, CY","2018-03-31","0.00","61","70",
"CY000176090","LARNACA, CY","2018-04-01","0.00","64","72","55"
"CY000176090","LARNACA, CY","2018-04-02","0.00","64","74","51"
"CY000176090","LARNACA, CY","2018-04-03","0.00","66",,"55"
"CY000176090","LARNACA, CY","2018-04-04","0.00","66","78","56"
"CY000176090","LARNACA, CY","2018-04-05","0.00","67",,"53"
"CY000176090","LARNACA, CY","2018-04-06","0.00","67","81","53"
"CY000176090","LARNACA, CY","2018-04-07","0.00","66","77","53"
"CY000176090","LARNACA, CY","2018-04-08","0.00","64","73","54"
"CY000176090","LARNACA, CY","2018-04-09","0.01","62",,"51"
"CY000176090","LARNACA, CY","2018-04-10","0.00","62",,
"CY000176090","LARNACA, CY","2018-04-11","0.01","63","72","54"
"CY000176090","LARNACA, CY","2018-04-12","0.00","65",,"56"
"CY000176090","LARNACA, CY","2018-04-13","0.00","67",,
"CY000176090","LARNACA, CY","2018-04-14","0.00","68","76","56"
"CY000176090","LARNACA, CY","2018-04-15","0.01","69","79","60"
"CY000176090","LARNACA, CY","2018-04-16","0.00","71","79",
"CY000176090","LARNACA, CY","2018-04-17","0.00","70",,"55"
"CY000176090","LARNACA, CY","2018-04-18","0.00","70","81","58"
"CY000176090","LARNACA, CY","2018-04-19","0.00","71","84","58"
"CY000176090","LARNACA, CY","2018-04-20","0.00","68","78",
"CY000176090","LARNACA, CY","2018-04-21","0.00","67","75",
"CY000176090","LARNACA, CY","2018-04-22",,"67","76",
"CY000176090","LARNACA, CY","2018-04-23","0.00","68","80","55"
"CY000176090","LARNACA, CY","2018-04-24","0.00","69",,"56"
"CY000176090","LARNACA, CY","2018-04-25","0.00","76","83","67"
"CY000176090","LARNACA, CY","2018-04-26","0.00","75","84",
"CY000176090","LARNACA, CY","2018-04-27","0.00","72","78","64"
"CY000176090","LARNACA, CY","2018-04-28","0.00","70","81",
"CY000176090","LARNACA, CY","2018-04-29","0.00","71","81","61"
"CY000176090","LARNACA, CY","2018-04-30","0.01","71","78","66"
"CY000176090","LARNACA, CY","2018-05-01","0.00","77",,"65"
"CY000176090","LARNACA, CY","2018-05-02","0.00","79",,"70"
"CY000176090","LARNACA, CY","2018-05-03","0.00","80","87",
"CY000176090","LARNACA, CY","2018-05-04","0.00","78","87",
"CY000176090","LARNACA, CY","2018-05-05","0.00","74","82","67"
"CY000176090","LARNACA, CY","2018-05-06","0.00","72","78",
"CY000176090","LARNACA, CY","2018-05-07","0.00","72","79",
"CY000176090","LARNACA, CY","2018-05-08","0.85","67","76","60"
"CY000176090","LARNACA, CY","2018-05-09","0.04","70",,
"CY000176090","LARNACA, CY","2018-05-10","0.00","70",,"60"
"CY000176090","LARNACA, CY","2018-05-11","0.00","72",,
"CY000176090","LARNACA, CY","2018-05-12","0.01","71","81","60"
"CY000176090","LARNACA, CY","2018-05-13","0.12","70","79","62"
"CY000176090","LARNACA, CY","2018-05-14","0.00","70","80",
"CY000176090","LARNACA, CY","2018-05-15","0.01","73",,"60"
"CY000176090","LARNACA, CY","2018-05-16","0.00","74","81","62"
"CY000176090","LARNACA, CY","2018-05-17","0.00","79","90","64"
"CY000176090","LARNACA, CY","2018-05-18","0.00","83","94","72"
"CY000176090","LARNACA, CY","2018-05-19","0.00","85",,"73"
"CY000176090","LARNACA, CY","2018-05-20","0.00","82",,
"CY000176090","LARNACA, CY","2018-05-21","0.00","79","87",
"CY000176090","LARNACA, CY","2018-05-22","0.00","80","90",
"CY000176090","LARNACA, CY","2018-05-23","0.00","80","91","68"
"CY000176090","LARNACA, CY","2018-05-24","0.00","78","90",
"CY000176090","LARNACA, CY","2018-05-25","0.00","76","83","70"
"CY000176090","LARNACA, CY","2018-05-26","0.00","74","81","65"
"CY000176090","LARNACA, CY","2018-05-27","0.00","75","81","65"
"CY000176090","LARNACA, CY","2018-05-28","0.00","76","84","67"
"CY000176090","LARNACA, CY","2018-05-29","0.00","76","85",
"CY000176090","LARNACA, CY","2018-05-30","0.00","75","83","65"
"CY000176090","LARNACA, CY","2018-05-31","0.00","75","84","66"
"CY000176090","LARNACA, CY","2018-06-01","0.00","74","81",
"CY000176090","LARNACA, CY","2018-06-02","0.00","75","83","67"
"CY000176090","LARNACA, CY","2018-06-03","0.00","76","85",
"CY000176090","LARNACA, CY","2018-06-04","0.00","75","82","67"
"CY000176090","LARNACA, CY","2018-06-05","0.01","78","87","66"
"CY000176090","LARNACA, CY","2018-06-06","0.00","79","90",
"CY000176090","LARNACA, CY","2018-06-07","0.00","84","92","71"
"CY000176090","LARNACA, CY","2018-06-08","0.00","83","93",
"CY000176090","LARNACA, CY","2018-06-09","0.01","82",,"70"
"CY000176090","LARNACA, CY","2018-06-10","0.00","81","92","71"
"CY000176090","LARNACA, CY","2018-06-11","0.00","78",,"71"
"CY000176090","LARNACA, CY","2018-06-12","0.00","78","87","70"
"CY000176090","LARNACA, CY","2018-06-13","0.00","78","86","70"
"CY000176090","LARNACA, CY","2018-06-14","0.00","78","85","73"
